hex_Res7,total_sales,med_price,med_price_sf,current_pop,pop_change,median_income
8744ce436ffffff,,,,779,-0.18,54810
8744ce4b4ffffff,,,,183,0.65,48006
8744ce4b6ffffff,,,,200,0.1,47972
8744ce500ffffff,,,,307,-0.2,85760
8744ce501ffffff,,,,6,0,84511
8744ce502ffffff,,,,334,-0.18,96317
8744ce503ffffff,,,,188,-0.21,85817
8744ce505ffffff,,,,31,0,110913
8744ce508ffffff,,,,66,-0.3,85714
8744ce509ffffff,,,,143,-0.14,53045
8744ce50affffff,,,,213,-0.19,84763
8744ce50bffffff,,,,64,0,37321
8744ce50cffffff,,,,,,
8744ce50dffffff,,,,,,
8744ce50effffff,,,,17,0,100000
8744ce510ffffff,,,,86,-0.23,94587
8744ce511ffffff,,,,193,-0.21,95308
8744ce512ffffff,,,,354,0.39,58655
8744ce513ffffff,,,,300,-0.2,96677
8744ce518ffffff,,,,671,-0.18,48698
8744ce519ffffff,,,,596,-0.27,56326
8744ce51affffff,,,,1012,0.06,67244
8744ce51bffffff,,,,2547,-0.09,45787
8744ce51cffffff,,,,205,-0.2,86860
8744ce51dffffff,,,,415,-0.19,84668
8744ce51effffff,,,,301,0,72034
8744ce528ffffff,,,,,,
8744ce529ffffff,,,,8,0,65822
8744ce52affffff,,,,11,0,0
8744ce52bffffff,,,,,,
8744ce52dffffff,,,,,,
8744ce544ffffff,,,,409,0.96,89999
8744ce545ffffff,,,,1627,0.86,75925
8744ce546ffffff,,,,377,0.94,88438
8744ce550ffffff,,,,274,0.93,84128
8744ce552ffffff,,,,148,0.8,73816
8744ce554ffffff,,,,266,0.22,80764
8744ce555ffffff,,,,226,0.44,82832
8744ce556ffffff,,,,42,0.93,100000
8744ce560ffffff,,,,587,1.46,79363
8744ce561ffffff,,,,565,1.04,50493
8744ce562ffffff,,,,622,1.74,78213
8744ce563ffffff,,,,682,1.65,80196
8744ce564ffffff,,,,385,1.07,69076
8744ce565ffffff,,,,1963,1.16,60364
8744ce566ffffff,,,,758,1.61,79041
8744ce56cffffff,,,,443,1.19,45448
8744ce56effffff,,,,384,0.57,62360
8744ce570ffffff,,,,452,-0.49,81327
8744ce571ffffff,,,,363,-0.28,81805
8744ce572ffffff,,,,59,1,61957
8744ce573ffffff,,,,526,-0.5,80752
8744ce574ffffff,,,,971,0.87,65329
8744ce575ffffff,,,,109,0,82335
8744ce576ffffff,,,,5,0,67500
8744ce580ffffff,,,,118,0.17,42266
8744ce581ffffff,,,,234,-0.09,36551
8744ce582ffffff,,,,100,0,38292
8744ce583ffffff,,,,143,0.14,40617
8744ce584ffffff,,,,185,0.53,75508
8744ce585ffffff,,,,105,0.38,60000
8744ce586ffffff,,,,164,0.6,75778
8744ce588ffffff,,,,107,0.74,52129
8744ce589ffffff,,,,98,0.8,51689
8744ce58affffff,,,,291,0.34,41127
8744ce58bffffff,,,,157,0.75,52449
8744ce58cffffff,,,,209,-0.1,39061
8744ce58dffffff,,,,388,0.21,48930
8744ce58effffff,,,,108,0,38986
8744ce590ffffff,,,,441,0.8,65461
8744ce591ffffff,,,,73,0.81,63053
8744ce592ffffff,,,,159,0.99,63579
8744ce593ffffff,,,,359,0.88,60945
8744ce594ffffff,,,,249,0.48,69371
8744ce595ffffff,,,,228,0.61,76011
8744ce596ffffff,,,,405,0.92,66278
8744ce598ffffff,,,,333,0.59,61712
8744ce599ffffff,,,,410,0.63,61974
8744ce59affffff,,,,195,0.61,47878
8744ce59bffffff,,,,220,0.63,57244
8744ce59cffffff,,,,66,0.6,60854
8744ce59dffffff,,,,123,0,39659
8744ce59effffff,,,,198,0.6,61611
8744ce5a1ffffff,,,,292,0.54,52606
8744ce5a3ffffff,,,,169,0.58,68001
8744ce5a8ffffff,,,,271,0.22,45277
8744ce5a9ffffff,,,,260,-0.08,54626
8744ce5aaffffff,,,,609,-0.07,36840
8744ce5abffffff,,,,438,-0.18,50000
8744ce5acffffff,,,,261,0.53,52528
8744ce5adffffff,,,,237,-0.08,86579
8744ce5aeffffff,,,,342,0.52,52528
8744ce5b1ffffff,,,,318,0.56,76417
8744ce5b3ffffff,,,,151,0.52,75000
8744ce8c0ffffff,,,,90,0.22,75000
8744ce8c1ffffff,,,,564,0.73,51949
8744ce8c2ffffff,,,,323,0.49,54678
8744ce8c3ffffff,,,,5001,0.27,46063
8744ce8c5ffffff,,,,309,1.63,87877
8744ce8c6ffffff,,,,265,0.52,151125
8744ce8caffffff,,,,621,0.85,75890
8744ce8cbffffff,,,,305,1.22,82724
8744ce8ceffffff,,,,667,0.65,56605
8744ce8d0ffffff,,,,77,0.51,150000
8744ce8d1ffffff,,,,58,0.68,75000
8744ce8d2ffffff,,,,711,0.97,75440
8744ce8d3ffffff,,,,380,0.57,127425
8744ce8d5ffffff,,,,416,0.52,151326
8744ce8d8ffffff,,,,240,0.74,76568
8744ce8d9ffffff,,,,699,0.84,93432
8744ce8daffffff,,,,556,0.53,59436
8744ce8dbffffff,,,,241,0.82,89326
8744ce8dcffffff,,,,70,0.57,61394
8744ce8ddffffff,,,,1008,0.68,64760
8744ce8deffffff,,,,527,0.56,60210
8744cec49ffffff,,,,528,1.79,81557
8744cec4bffffff,,,,192,0.52,91117
8744cec59ffffff,,,,81,3.02,78066
8744cec5bffffff,,,,225,1.21,56842
8744cecc8ffffff,,,,323,1.03,68466
8744cecc9ffffff,,,,198,0.8,76185
8744ceccaffffff,,,,2162,1.33,42425
8744ceccbffffff,,,,556,1.19,79204
8744cecccffffff,,,,1212,0.3,54657
8744ceccdffffff,,,,372,1.46,75560
8744cecceffffff,,,,1774,0.54,47004
8744cecd8ffffff,,,,334,0.12,85845
8744cecd9ffffff,,,,2058,1.59,67303
8744cecdaffffff,,,,208,0.94,64668
8744cecdbffffff,,,,669,0.79,78273
8744cecddffffff,,,,2108,0.17,56170
8744cecdeffffff,,,,,,
8744cecebffffff,,,,710,2.49,72427
8744d8840ffffff,,,,818,0.96,76362
8744d8841ffffff,,,,1594,1.38,67268
8744d8842ffffff,,,,379,1.29,69880
8744d8843ffffff,,,,33,1.76,66548
8744d8844ffffff,,,,453,1.83,62079
8744d8845ffffff,,,,1342,1.08,104684
8744d8846ffffff,,,,171,1.48,72691
8744d8848ffffff,,,,941,2.55,63799
8744d8849ffffff,,,,463,1.39,66683
8744d884affffff,,,,821,2.7,78274
8744d884bffffff,,,,1382,1.57,71031
8744d884cffffff,,,,2972,1.28,104884
8744d884dffffff,,,,1946,1.45,53644
8744d884effffff,,,,1200,2.31,67153
8744d8859ffffff,,,,670,1.67,45700
8744d885cffffff,,,,197,1.48,63080
8744d885dffffff,,,,697,2.04,51698
8744d8860ffffff,,,,89,1.53,75000
8744d8861ffffff,,,,739,4.25,51148
8744d8862ffffff,,,,92,2.28,38303
8744d8863ffffff,,,,1802,1.34,39270
8744d8864ffffff,,,,82,2.1,75000
8744d8865ffffff,,,,276,7.43,78116
8744d8866ffffff,,,,,,
8744d8868ffffff,,,,2241,1.75,91131
8744d8869ffffff,,,,4451,1.72,69637
8744d886affffff,,,,1627,1.71,78403
8744d886bffffff,,,,2608,1.65,67220
8744d886cffffff,,,,2050,1.2,78505
8744d886dffffff,,,,4924,1.77,31909
8744d886effffff,,,,2061,1.19,46394
8744d8870ffffff,,,,209,1.49,73654
8744d8871ffffff,,,,69,1.41,75000
8744d8874ffffff,,,,8,2.38,0
8744d8875ffffff,,,,,,
8744d8909ffffff,,,,23,0,66548
8744d890dffffff,,,,104,-0.19,38642
8744d8921ffffff,,,,94,-0.43,61422
8744d8925ffffff,,,,,,
8744d8928ffffff,,,,16,1.22,0
8744d8929ffffff,,,,34,1.15,66795
8744d892bffffff,,,,881,0.98,0
8744d892cffffff,,,,,,
8744d892dffffff,,,,124,1.71,57143
8744d892effffff,,,,35,-0.58,60000
8744d8940ffffff,,,,143,1.09,83016
8744d8941ffffff,,,,195,1.4,80928
8744d8942ffffff,,,,59,1.32,75000
8744d8943ffffff,,,,154,1.39,103886
8744d8944ffffff,,,,250,0.94,62876
8744d8945ffffff,,,,241,1.21,100000
8744d8946ffffff,,,,254,1,61784
8744d8948ffffff,,,,264,1.76,76812
8744d8949ffffff,,,,385,1.46,78139
8744d894affffff,,,,631,1.92,75000
8744d894bffffff,,,,385,1.56,78437
8744d894cffffff,,,,222,1.49,75615
8744d894dffffff,,,,662,2.09,84515
8744d894effffff,,,,142,1.5,76572
8744d8950ffffff,,,,88,1.11,64364
8744d8951ffffff,,,,178,1.84,111457
8744d8953ffffff,,,,44,1.76,125000
8744d8954ffffff,,,,103,0.95,61554
8744d8955ffffff,,,,,,
8744d8958ffffff,,,,39,1.97,79906
8744d8959ffffff,,,,42,1.84,82453
8744d895affffff,,,,30,1.92,111111
8744d895bffffff,,,,,,
8744d895cffffff,,,,188,1.85,108424
8744d895dffffff,,,,441,1.79,79740
8744d895effffff,,,,225,1.88,109024
8744d8960ffffff,,,,23,0.85,66742
8744d8961ffffff,,,,36,1.09,103196
8744d8962ffffff,,,,215,1,62823
8744d8963ffffff,,,,134,1.02,77542
8744d8964ffffff,,,,123,1.73,58546
8744d8965ffffff,,,,150,1.8,73700
8744d8966ffffff,,,,148,1.7,61024
8744d8968ffffff,,,,257,1.22,100588
8744d8969ffffff,,,,166,1.18,104411
8744d896affffff,,,,217,1.26,89623
8744d896bffffff,,,,8,2.38,0
8744d896cffffff,,,,111,1.23,102792
8744d896dffffff,,,,,,
8744d896effffff,,,,138,1.13,97758
8744d8970ffffff,,,,108,0.91,61560
8744d8971ffffff,,,,108,0.91,61554
8744d8972ffffff,,,,101,0.97,63172
8744d8973ffffff,,,,91,1.08,61560
8744d8974ffffff,,,,75,1.04,0
8744d8975ffffff,,,,25,0.79,66742
8744d8976ffffff,,,,92,1.06,61560
8744d8b00ffffff,,,,1952,1.85,73492
8744d8b01ffffff,,,,1995,1.53,63175
8744d8b02ffffff,,,,1115,1.72,78640
8744d8b03ffffff,,,,1191,1.29,75155
8744d8b04ffffff,,,,5206,1.83,74766
8744d8b05ffffff,,,,2252,1.89,62028
8744d8b06ffffff,,,,1649,1.57,80505
8744d8b0cffffff,,,,1434,2.68,61083
8744d8b0effffff,,,,1087,1.06,61801
8744d8b10ffffff,,,,672,1.02,69426
8744d8b11ffffff,,,,532,1.88,87347
8744d8b12ffffff,,,,52,1.13,78296
8744d8b13ffffff,,,,654,1.54,83404
8744d8b14ffffff,,,,601,1.55,70217
8744d8b15ffffff,,,,359,1.36,71906
8744d8b16ffffff,,,,304,1.65,73505
8744d8b1cffffff,,,,1294,1.57,81541
8744d8b1effffff,,,,479,1.93,87393
8744d8b20ffffff,,,,3408,1.6,57622
8744d8b21ffffff,,,,3390,1.31,70171
8744d8b22ffffff,,,,2845,1.46,43305
8744d8b23ffffff,,,,3589,1.85,94083
8744d8b24ffffff,,,,1233,1.27,33655
8744d8b25ffffff,,,,1297,1.15,51505
8744d8b26ffffff,,,,2827,0.87,39139
8744d8b28ffffff,,,,1076,2.26,98638
8744d8b29ffffff,,,,777,1.79,129123
8744d8b2affffff,,,,1438,2.09,83418
8744d8b2bffffff,,,,806,2.61,66444
8744d8b2cffffff,,,,1477,2.55,86769
8744d8b2dffffff,,,,524,2.26,103578
8744d8b2effffff,,,,2727,1.78,91139
8744d8b30ffffff,,,,1072,1.08,52635
8744d8b31ffffff,,,,2411,1.99,77175
8744d8b32ffffff,,,,627,1.4,56097
8744d8b33ffffff,,,,167,1.85,71995
8744d8b34ffffff,,,,3133,1.46,45000
8744d8b35ffffff,,,,678,1.57,59732
8744d8b36ffffff,,,,2852,1.91,55404
8744d8b85ffffff,,,,100,1.36,70772
8744d8ba0ffffff,,,,686,1.64,33664
8744d8ba1ffffff,,,,181,2.22,75000
8744d8ba3ffffff,,,,181,1.81,45562
8744d8ba4ffffff,,,,263,1.33,47393
8744d8ba5ffffff,,,,183,1.69,53165
8744d8ba6ffffff,,,,1627,1.7,52497
8744d8bacffffff,,,,325,3.01,175948
8744d8badffffff,,,,698,2.06,96699
8744d8baeffffff,,,,428,2.15,49148
8744dc200ffffff,,,,319,0.19,53269
8744dc201ffffff,,,,734,-0.14,54480
8744dc202ffffff,,,,134,0,62158
8744dc203ffffff,,,,222,-0.09,63312
8744dc205ffffff,,,,1269,0.03,36449
8744dc208ffffff,,,,118,0.34,76979
8744dc209ffffff,,,,73,0.27,66720
8744dc20affffff,,,,55,0.36,75000
8744dc20bffffff,,,,60,0.33,66720
8744dc20cffffff,,,,478,0.25,68947
8744dc20dffffff,,,,90,0.44,71951
8744dc20effffff,,,,199,-0.1,61292
8744dc210ffffff,,,,18,0,75000
8744dc211ffffff,,,,347,0.68,58144
8744dc212ffffff,,,,570,-0.18,32094
8744dc213ffffff,,,,217,0.73,58599
8744dc215ffffff,,,,50,0.4,47321
8744dc218ffffff,,,,30,0,75000
8744dc219ffffff,,,,279,0.21,70264
8744dc21affffff,,,,108,0.37,61530
8744dc21bffffff,,,,61,0.33,69304
8744dc21cffffff,,,,105,0,60000
8744dc21dffffff,,,,21,0,85357
8744dc21effffff,,,,77,0.51,57209
8744dc228ffffff,,,,1395,-0.61,60633
8744dc229ffffff,,,,491,-0.66,55400
8744dc22affffff,,,,1810,-0.07,53266
8744dc22bffffff,,,,107,0,70607
8744dc22dffffff,,,,625,-0.55,57773
8744dc22effffff,,,,1975,-0.34,45557
8744dc244ffffff,,,,112,0.7,54580
8744dc246ffffff,,,,18,1.09,75000
8744dc250ffffff,,,,36,0,66667
8744dc251ffffff,,,,246,-0.49,60999
8744dc252ffffff,,,,28,0,66667
8744dc253ffffff,,,,109,0.18,68571
8744dc254ffffff,,,,103,0.19,64917
8744dc255ffffff,,,,54,-0.37,66667
8744dc256ffffff,,,,47,0,75000
8744dc258ffffff,,,,116,-0.7,60988
8744dc25affffff,,,,60,-0.68,47368
8744dc25bffffff,,,,84,-0.24,63716
8744dc25effffff,,,,77,-0.26,63158
8744dc260ffffff,,,,260,0.76,57856
8744dc261ffffff,,,,110,0.36,55684
8744dc262ffffff,,,,211,0.65,61981
8744dc263ffffff,,,,285,0.76,56132
8744dc264ffffff,,,,179,0.66,64088
8744dc265ffffff,,,,152,0.39,55424
8744dc266ffffff,,,,78,0.51,64144
8744dc26cffffff,,,,78,1.01,66919
8744dc26effffff,,,,288,0.75,55581
8744dc270ffffff,,,,156,0.38,76660
8744dc271ffffff,,,,407,0.68,64829
8744dc272ffffff,,,,,,
8744dc273ffffff,,,,49,0.4,75000
8744dc274ffffff,,,,218,-0.56,60000
8744dc275ffffff,,,,110,0.36,75000
8744dc276ffffff,,,,155,-0.39,61268
8744dc281ffffff,,,,,,
8744dc284ffffff,,,,8,0,0
8744dc285ffffff,,,,45,0,57879
8744dc288ffffff,,,,7,0,0
8744dc289ffffff,,,,91,1.29,67067
8744dc28affffff,,,,,,
8744dc28bffffff,,,,,,
8744dc28cffffff,,,,36,0.55,66667
8744dc28dffffff,,,,,,
8744dc28effffff,,,,,,
8744dc2a1ffffff,,,,51,-0.4,32338
8744dc2a2ffffff,,,,8,0,0
8744dc2a3ffffff,,,,15,-1.37,55000
8744dc2a8ffffff,,,,33,0.6,60000
8744dc2a9ffffff,,,,,,
8744dc2aaffffff,,,,,,
8744dc2abffffff,,,,,,
8744dc2acffffff,,,,51,0.77,50000
8744dc2adffffff,,,,,,
8744dc2aeffffff,,,,121,-0.67,54444
8744dc2c0ffffff,,,,58,1.67,70169
8744dc2c1ffffff,,,,225,2.21,65927
8744dc2c2ffffff,,,,91,1.7,70197
8744dc2c3ffffff,,,,228,1.78,71352
8744dc2c4ffffff,,,,5,3.71,0
8744dc2c5ffffff,,,,5,3.71,0
8744dc2c6ffffff,,,,23,1.68,68366
8744dc2c8ffffff,,,,63,2.13,70588
8744dc2c9ffffff,,,,115,2,60000
8744dc2caffffff,,,,230,1.76,59409
8744dc2cbffffff,,,,35,1.66,60000
8744dc2ccffffff,,,,219,2.19,64199
8744dc2cdffffff,,,,127,2.26,63565
8744dc2ceffffff,,,,175,1.77,70440
8744dc2d0ffffff,,,,164,1.77,60000
8744dc2d1ffffff,,,,109,1.77,63867
8744dc2d2ffffff,,,,118,0.34,60721
8744dc2d3ffffff,,,,78,1.73,60000
8744dc2d4ffffff,,,,67,1.73,69304
8744dc2d5ffffff,,,,107,1.8,68598
8744dc2d6ffffff,,,,6,3.13,0
8744dc2d8ffffff,,,,94,1.65,58546
8744dc2d9ffffff,,,,,,
8744dc2daffffff,,,,63,1.84,58065
8744dc2dbffffff,,,,2,0,0
8744dc2dcffffff,,,,195,1.78,62701
8744dc2ddffffff,,,,56,1.73,71284
8744dc2deffffff,,,,103,1.69,58546
8744dc2e0ffffff,,,,23,0,0
8744dc2e1ffffff,,,,33,0,66795
8744dc2e2ffffff,,,,9,0,109704
8744dc2e3ffffff,,,,8,0,0
8744dc2e4ffffff,,,,32,0,75000
8744dc2e5ffffff,,,,71,0.28,75000
8744dc2e6ffffff,,,,119,0.17,65217
8744dc2e8ffffff,,,,16,0,66667
8744dc2e9ffffff,,,,20,1.92,75000
8744dc2eaffffff,,,,750,2.19,65850
8744dc2ebffffff,,,,132,2.18,65492
8744dc2ecffffff,,,,102,0.2,65217
8744dc2edffffff,,,,,,
8744dd4f6ffffff,,,,600,3.39,57214
8744ce485ffffff,,,,31,0,70406
8744dd500ffffff,,,,1778,1.19,81409
8744ddb45ffffff,,,,,,
8744dd501ffffff,,,,2550,3.12,111874
8744ddb46ffffff,,,,2,0,0
8744ddb48ffffff,,,,,,
8744dd502ffffff,,,,797,1.37,112021
8744ddb49ffffff,,,,85,0.23,62174
8744dd503ffffff,,,,859,1.32,108945
8744ddb4affffff,,,,11,0,50000
8744dd504ffffff,,,,2596,1.4,71400
8744ddb4bffffff,,,,,,
8744dd505ffffff,,,,3405,6.84,118608
8744ce486ffffff,,,,122,0,67019
8744ddb4cffffff,,,,,,
8744dd506ffffff,,,,2350,0.78,81642
8744ddb4dffffff,,,,135,0.73,55556
8744dd508ffffff,,,,3468,0.71,111844
8744ddb4effffff,,,,,,
8744dd509ffffff,,,,4775,0.8,153754
8744ddb50ffffff,,,,,,
8744dd50affffff,,,,2713,0.7,116693
8744ddb51ffffff,,,,2,0,0
8744dd50bffffff,,,,5349,0.85,135149
8744ddb52ffffff,,,,,,
8744dd50cffffff,,,,2851,0.73,136745
8744dd50dffffff,,,,2854,0.62,134370
8744ddb53ffffff,,,,42,0.47,50000
8744dd50effffff,,,,2054,0.65,88689
8744ddb54ffffff,,,,8,0,0
8744dd510ffffff,,,,69,0.85,50000
8744ddb55ffffff,,,,,,
8744dd511ffffff,,,,196,0.7,53938
8744ddb56ffffff,,,,,,
8744dd512ffffff,,,,,,
8744ddb58ffffff,,,,45,0.44,45726
8744dd513ffffff,,,,619,0.45,54654
8744dd514ffffff,,,,799,1.05,50183
8744ce488ffffff,,,,22,0.89,65621
8744ddb59ffffff,,,,,,
8744ddb5affffff,,,,30,0.66,46076
8744dd515ffffff,,,,178,1.1,50000
8744dd516ffffff,,,,32,0.62,54272
8744ce489ffffff,,,,19,1.03,60000
8744ddb5bffffff,,,,315,0.25,60920
8744ce48affffff,,,,,,
8744dd518ffffff,,,,288,1.55,141905
8744ddb5cffffff,,,,,,
8744ddb5dffffff,,,,,,
8744ce48bffffff,,,,21,0.93,75000
8744dd519ffffff,,,,6255,1.07,121101
8744ddb5effffff,,,,87,0.46,45721
8744ce48cffffff,,,,138,0,45000
8744dd51affffff,,,,659,1.56,150150
8744ddb60ffffff,,,,83,0.48,49294
8744dd51bffffff,,,,1981,1.34,99235
8744ce48dffffff,,,,149,0.53,64142
8744ddb61ffffff,,,,,,
8744dd51cffffff,,,,367,1.58,151364
8744ddb62ffffff,,,,10,0,0
8744dd51dffffff,,,,563,0.94,136246
8744ce48effffff,,,,178,0.11,40768
8744dd51effffff,,,,352,0.78,72361
8744ddb63ffffff,,,,75,0.79,58055
8744ce490ffffff,,,,924,-0.04,66070
8744dd520ffffff,,,,794,1.94,139630
8744ddb64ffffff,,,,,,
8744ce491ffffff,,,,204,0,48680
8744ddb65ffffff,,,,262,0.6,53866
8744dd521ffffff,,,,5543,1.62,98877
8744ce492ffffff,,,,318,-0.06,66345
8744ddb66ffffff,,,,15,0,84511
8744dd522ffffff,,,,1677,1.86,91919
8744ce493ffffff,,,,216,0,51493
8744ddb68ffffff,,,,,,
8744dd523ffffff,,,,891,2.82,83687
8744ddb69ffffff,,,,60,0.33,45000
8744ce494ffffff,,,,520,-0.04,53997
8744dd524ffffff,,,,633,1.35,104590
8744ddb6affffff,,,,,,
8744dd525ffffff,,,,374,1.25,154112
8744ddb6bffffff,,,,,,
8744dd526ffffff,,,,490,1.39,104671
8744ddb6cffffff,,,,,,
8744ddb6dffffff,,,,,,
8744dd528ffffff,,,,4777,2.43,75675
8744dd529ffffff,,,,1083,2.59,104481
8744ddb6effffff,,,,,,
8744dd52affffff,,,,3449,1.82,115976
8744ddb70ffffff,,,,,,
8744ddb71ffffff,,,,3,0,0
8744dd52bffffff,,,,2770,0.83,88394
8744ddb72ffffff,,,,,,
8744dd52cffffff,,,,6285,1.05,93421
8744ddb73ffffff,,,,,,
8744dd52dffffff,,,,3610,2.08,106746
8744ddb74ffffff,,,,,,
8744dd52effffff,,,,3015,2.57,94208
8744ddb75ffffff,,,,16,0,0
8744dd530ffffff,,,,1111,3.13,76167
8744ddb76ffffff,,,,,,
8744dd531ffffff,,,,3531,1.71,79379
8744ddb80ffffff,,,,126,1.69,136792
8744dd532ffffff,,,,178,1.31,58592
8744ddb81ffffff,,,,183,0.65,69198
8744ddb82ffffff,,,,2,0,0
8744dd533ffffff,,,,1651,4.11,86802
8744ddb83ffffff,,,,107,1.63,136798
8744dd534ffffff,,,,757,1.76,49455
8744ddb85ffffff,,,,197,1.67,125000
8744dd535ffffff,,,,218,1.08,87347
8744ddb88ffffff,,,,126,0.32,68809
8744dd536ffffff,,,,364,0.38,57874
8744ddb89ffffff,,,,96,0.62,75000
8744dd540ffffff,,,,5251,2.17,76284
8744ddb8affffff,,,,188,0.21,66640
8744dd541ffffff,,,,7773,1.04,60610
8744ddb8bffffff,,,,186,0.53,75000
8744dd542ffffff,,,,2006,1.17,87083
8744ddb8cffffff,,,,252,-0.16,51513
8744dd543ffffff,,,,3937,0.91,98019
8744ddb8dffffff,,,,205,0.48,75575
8744dd544ffffff,,,,2863,2.78,123598
8744dd545ffffff,,,,3192,1.35,79409
8744ddb8effffff,,,,130,0,54728
8744ce495ffffff,,,,600,0.07,49826
8744dd546ffffff,,,,2517,1.01,86818
8744ddb90ffffff,,,,66,2.31,70567
8744dd548ffffff,,,,3818,0.71,65149
8744ddb91ffffff,,,,44,1.76,100000
8744dd549ffffff,,,,2810,1.15,90698
8744ddb92ffffff,,,,210,2.28,71951
8744dd54affffff,,,,4467,0.71,70199
8744dd54bffffff,,,,2505,0.8,96128
8744ddb93ffffff,,,,107,2.15,75000
8744dd54cffffff,,,,5493,0.62,85444
8744ddb98ffffff,,,,121,1.76,111615
8744ce496ffffff,,,,763,-0.05,52834
8744dd54dffffff,,,,2441,0.78,92249
8744ddb99ffffff,,,,96,0.62,73475
8744dd54effffff,,,,3963,0.89,90692
8744ce498ffffff,,,,269,0.66,66615
8744ddb9affffff,,,,151,0.26,160609
8744dd550ffffff,,,,2641,0.85,103914
8744dd551ffffff,,,,3984,2.43,64900
8744ddb9bffffff,,,,123,0.48,77730
8744dd552ffffff,,,,2347,1.21,206322
8744ddb9cffffff,,,,112,1.73,111615
8744dd553ffffff,,,,3488,1.01,98257
8744ddb9dffffff,,,,101,1.54,100000
8744ddb9effffff,,,,173,0.23,160541
8744dd554ffffff,,,,3846,0.78,96682
8744dd555ffffff,,,,2024,0.87,82665
8744ddba8ffffff,,,,249,0,90999
8744ddba9ffffff,,,,122,0.49,79119
8744dd556ffffff,,,,3133,0.7,133961
8744ddbaaffffff,,,,222,0.45,66628
8744dd558ffffff,,,,5967,0.7,95681
8744ddbabffffff,,,,139,-0.14,54723
8744dd559ffffff,,,,4746,0.81,69885
8744ce499ffffff,,,,219,0.63,67320
8744ddbadffffff,,,,160,0,90480
8744dd55affffff,,,,4840,0.87,120692
8744ce0cdffffff,,,,49,1.58,60000
8744dd55bffffff,,,,4039,1.05,87622
8744ce0ebffffff,,,,,,
8744dd55cffffff,,,,5398,0.68,113829
8744ce49affffff,,,,409,0.72,64339
8744ce286ffffff,,,,159,2.05,101422
8744dd55dffffff,,,,5893,0.76,73049
8744ce2b0ffffff,,,,269,1.16,78345
8744ce49bffffff,,,,61,0.65,62014
8744dd55effffff,,,,3577,0.67,98563
8744ce2b1ffffff,,,,403,1.16,61289
8744dd560ffffff,,,,1521,0.9,79678
8744ce49cffffff,,,,276,0,45458
8744dd561ffffff,,,,4703,0.65,98226
8744ce2b4ffffff,,,,173,0.57,64391
8744ce49dffffff,,,,111,0.53,66667
8744dd562ffffff,,,,3431,2.66,60557
8744ce390ffffff,,,,6,0,87500
8744dd563ffffff,,,,2643,1.65,154421
8744ce393ffffff,,,,353,2.01,50740
8744dd564ffffff,,,,2144,0.77,53093
8744ce394ffffff,,,,,,
8744dd565ffffff,,,,4708,0.97,38921
8744ce39affffff,,,,250,0.63,64387
8744dd566ffffff,,,,556,2.33,68907
8744ce39effffff,,,,497,2.12,60195
8744dd568ffffff,,,,6308,1.81,92882
8744ce3b2ffffff,,,,,,
8744dd001ffffff,,,,90,0.22,47398
8744dd569ffffff,,,,6687,5.92,46419
8744dd005ffffff,,,,416,0.24,50385
8744dd56affffff,,,,4172,1.2,56820
8744dd008ffffff,,,,95,0.62,76489
8744dd56bffffff,,,,6241,0.91,89324
8744dd00bffffff,,,,131,0.6,75732
8744dd00cffffff,,,,189,0.63,77147
8744dd56cffffff,,,,6258,1.06,107832
8744ce49effffff,,,,71,0.28,57143
8744ce4a0ffffff,,,,69,0,64916
8744dd020ffffff,,,,572,0.52,61175
8744dd56dffffff,,,,7062,2.61,65444
8744dd023ffffff,,,,84,0.24,47398
8744dd56effffff,,,,5484,0.97,63726
8744ce4a1ffffff,,,,48,0,62826
8744dd570ffffff,,,,4745,1.34,76991
8744dd024ffffff,,,,973,0.1,77084
8744ce4a2ffffff,,,,126,0,65066
8744dd571ffffff,,,,2451,1.06,86784
8744dd026ffffff,,,,350,0.45,58528
8744ce4a3ffffff,,,,15,0,66333
8744dd572ffffff,,,,5806,1.49,99449
8744dd02affffff,,,,305,0.58,71740
8744ce4a4ffffff,,,,43,0.46,45000
8744dd573ffffff,,,,4642,1.15,92560
8744dd052ffffff,,,,294,0.54,46172
8744ce4a5ffffff,,,,87,0,66369
8744dd574ffffff,,,,3965,0.89,83522
8744dd056ffffff,,,,55,0.36,48601
8744dd575ffffff,,,,3813,1.45,81386
8744ce4a6ffffff,,,,196,0.3,60648
8744dd0e5ffffff,,,,90,0.44,44238
8744dd576ffffff,,,,3209,1.35,78435
8744ce4a8ffffff,,,,71,0,66279
8744dd0e8ffffff,,,,81,1.67,76253
8744dd581ffffff,,,,119,5.29,92707
8744dd585ffffff,,,,120,4.7,95634
8744ce4a9ffffff,,,,36,0,68781
8744dd0ecffffff,,,,57,0.69,45000
8744dd588ffffff,,,,196,1.58,62542
8744ce4aaffffff,,,,104,0,66401
8744ce000ffffff,,,,6,0,0
8744dd589ffffff,,,,235,2.66,73457
8744ce001ffffff,,,,,,
8744dd58bffffff,,,,88,1.54,61867
8744dd58cffffff,,,,163,1.66,61546
8744ce002ffffff,,,,18,0,42500
8744ce003ffffff,,,,,,
8744dd58dffffff,,,,165,1.64,61754
8744dd5a0ffffff,,,,65,0,62964
8744ce004ffffff,,,,216,0.73,53451
8744ce005ffffff,,,,,,
8744dd5a1ffffff,,,,146,0.41,54336
